gene_id	gene_name	gene_type	strand	TPM.H1	FPKM.H1	SPIN.H1	TPM.HFF	FPKM.HFF	SPIN.HFF	ABC_h3k4me3.H1	ABC_h3k4me3.HFF	ABC_pol2.H1	ABC_pol2.HFF
ENSG00000181031.15	RPH3AL	protein_coding	-	3.02	2.65	Speckle	0.31	0.25	Interior_Act2	34.9982	7.2167	44.3519	4.03079
ENSG00000181035.13	SLC25A42	protein_coding	+	3.31	2.89	Speckle	5.13	4.13	Speckle	172.43	14.6148	473.357	20.3244
ENSG00000181036.13	FCRL6	protein_coding	+	0	0	Interior_Repr2	0	0	Interior_Act1	5.04446	18.3694	8.14029	11.9517
ENSG00000181038.13	METTL23	protein_coding	+	19.39	16.97	Speckle	15.65	12.59	Speckle	62.1095	400.805	24.2918	285.959
ENSG00000181045.14	SLC26A11	protein_coding	+	8.31	7.27	Speckle	11.79	9.49	Speckle	156.073	96.458	15.6022	22.8712
ENSG00000181061.13	HIGD1A	protein_coding	-	51.24	44.84	Interior_Act1	46.11	37.11	Interior_Repr1	58.9101	125.004	14.5654	50.0054
ENSG00000181072.11	CHRM2	protein_coding	+	0.09	0.08	Lamina	5.86	4.72	Interior_Act3	0.835705	38.3039	0.00270137	16.9869
ENSG00000181074.4	OR52N4	protein_coding	+	0.1	0.09	Interior_Repr2	0.1	0.08	Interior_Repr2	0	0	0	0
ENSG00000181085.14	MAPK15	protein_coding	+	8.8	7.7	Speckle	0	0	Speckle	171.756	0	65.46	0
ENSG00000181090.20	EHMT1	protein_coding	+	87.78	76.82	Speckle	22.73	18.29	Interior_Repr1	482.46	28.466	851.816	21.3231
ENSG00000181092.9	ADIPOQ	protein_coding	+	0	0	Interior_Act1	0	0	Interior_Repr1	5.51289	9.16098	0.0299573	2.56016
ENSG00000181104.6	F2R	protein_coding	+	12.8	11.2	Interior_Act1	9.08	7.31	Interior_Act1	87.3094	292.796	25.111	58.8356
ENSG00000181135.15	ZNF707	protein_coding	+	8.14	7.13	Speckle	8.51	6.85	Speckle	143.729	263.935	13.5134	85.7043
ENSG00000181143.15	MUC16	protein_coding	-	0.09	0.08	Interior_Act2	0	0	Near_Lm1	5.14286	0	2.81552	0
ENSG00000181163.13	NPM1	protein_coding	+	2170.2	1899.09	Interior_Act1	649.21	522.47	Interior_Repr1	117.535	882.793	145.935	731.454
ENSG00000181191.11	PJA1	protein_coding	-	19.89	17.41	Interior_Act2	5.45	4.39	Interior_Repr1	0	63.6481	0	43.6576
ENSG00000181192.11	DHTKD1	protein_coding	+	26.73	23.39	Interior_Act1	2.36	1.9	Interior_Act1	1169.37	0	390.863	0
ENSG00000181195.10	PENK	protein_coding	-	0.5	0.44	Near_Lm2	1.95	1.57	Interior_Repr2	25.5084	46.0267	1.87394	69.3479
ENSG00000181215.15	C4orf50	protein_coding	-	0.12	0.1	Interior_Act2	0	0	Interior_Act2	1.55577	0	0.904864	0
ENSG00000181218.5	HIST3H2A	protein_coding	-	53.15	46.51	Interior_Act2	5.2	4.18	Interior_Repr1	923.401	190.567	228.591	34.434
ENSG00000181220.16	ZNF746	protein_coding	-	8.38	7.33	Interior_Act1	10.06	8.1	Interior_Repr1	55.9918	21.4615	22.3195	14.2206
ENSG00000181222.15	POLR2A	protein_coding	+	80.71	70.63	Speckle	49.37	39.73	Speckle	1472.01	447.76	1321.15	160.333
ENSG00000181234.9	TMEM132C	protein_coding	+	0.41	0.36	Interior_Repr2	0	0	Interior_Repr2	12.2737	0	0.00649282	0
ENSG00000181240.13	SLC25A41	protein_coding	-	0.04	0.03	Interior_Act2	0.14	0.11	Speckle	0	0	0	0
ENSG00000181264.8	TMEM136	protein_coding	+	5.09	4.45	Interior_Act1	4.25	3.42	Interior_Repr1	0	0	0	0
ENSG00000181273.2	OR5AK2	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm1	0.386571	4.20589	0.00126685	1.74014
ENSG00000181274.6	FRAT2	protein_coding	-	44.56	38.99	Speckle	1.95	1.57	Interior_Act1	0.00890588	97.9884	0.00163811	98.1678
ENSG00000181284.2	TMEM102	protein_coding	+	5.99	5.24	Speckle	3.11	2.5	Speckle	418.874	456.11	187.484	120.087
ENSG00000181291.7	TMEM132E	protein_coding	+	0.24	0.21	Near_Lm1	0.07	0.06	Near_Lm1	6.10428	32.0214	1.59921	11.4118
ENSG00000181315.10	ZNF322	protein_coding	-	18.8	16.45	Interior_Act1	4.98	4.01	Interior_Repr2	0	0	0	0
ENSG00000181322.13	NME9	protein_coding	-	0.09	0.08	Interior_Act1	0.87	0.7	Interior_Act1	110.739	218.221	26.623	52.4716
ENSG00000181323.7	SPEM1	protein_coding	+	0.11	0.1	Speckle	0	0	Speckle	0	0	0	0
ENSG00000181333.11	HEPHL1	protein_coding	+	0.05	0.04	Interior_Act3	0	0	Interior_Repr1	0	0	0	0
ENSG00000181350.11	LRRC75A	protein_coding	-	5.32	4.65	Speckle	0.09	0.07	Speckle	50.0118	21.1903	53.7269	7.5892
ENSG00000181371.4	OR5M8	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm2	0	0	0	0
ENSG00000181374.7	CCL13	protein_coding	+	0	0	Near_Lm1	0.88	0.71	Near_Lm1	0	85.5735	0	89.0196
ENSG00000181378.13	CFAP65	protein_coding	-	0.1	0.09	Interior_Act2	0	0	Speckle	26.8596	50.5182	12.6479	24.9909
ENSG00000181381.13	DDX60L	protein_coding	-	0.8	0.7	Lamina	7.25	5.83	Interior_Act3	0	69.5749	0	54.7658
ENSG00000181392.15	SYNE4	protein_coding	-	11.16	9.76	Speckle	0.96	0.77	Speckle	12.6302	0	4.8174	0
ENSG00000181396.12	OGFOD3	protein_coding	-	11.68	10.22	Speckle	12.66	10.19	Speckle	127.58	62.8209	19.599	17.6541
ENSG00000181404.16	WASHC1	protein_coding	-	5.39	4.72	Near_Lm1	5.33	4.29	Interior_Act2	0	0	0	0
ENSG00000181408.3	UTS2R	protein_coding	+	0.04	0.03	Speckle	0	0	Speckle	0	0	0	0
ENSG00000181409.12	AATK	protein_coding	-	1.89	1.65	Speckle	0.13	0.1	Speckle	11.615	0	5.25563	0
ENSG00000181418.7	DDN	protein_coding	-	0.16	0.14	Speckle	0.07	0.06	Speckle	569.077	66.2408	153.774	24.4729
ENSG00000181433.9	SAGE1	protein_coding	+	0	0	Interior_Repr1	0	0	Interior_Repr1	0	0	0	0
ENSG00000181444.12	ZNF467	protein_coding	-	0.27	0.23	Interior_Act2	4.28	3.44	Interior_Repr1	10.591	15.7814	0.668636	12.4221
ENSG00000181449.3	SOX2	protein_coding	+	132.88	116.28	Interior_Act3	0	0	Interior_Repr2	890.742	4.38891	47.6968	14.4362
ENSG00000181450.17	ZNF678	protein_coding	+	15.19	13.29	Interior_Act2	0.27	0.21	Interior_Repr2	28.7628	0	14.3762	0
ENSG00000181458.10	TMEM45A	protein_coding	+	6.94	6.07	Near_Lm2	25.6	20.6	Interior_Act1	52.8028	61.3965	30.7266	94.5487
ENSG00000181467.4	RAP2B	protein_coding	+	10.89	9.53	Interior_Act3	2.79	2.24	Interior_Repr2	34.5443	972.861	9.63712	322.957
ENSG00000181472.4	ZBTB2	protein_coding	-	12.7	11.11	Interior_Act3	5.04	4.06	Interior_Repr2	188.832	28.1059	30.3818	14.3762
ENSG00000181481.13	RNF135	protein_coding	+	4.85	4.24	Speckle	9.37	7.54	Speckle	55.1204	132.922	31.4064	55.571
ENSG00000181499.2	OR6T1	protein_coding	-	0	0	Interior_Act3	0	0	Lamina	0	0	0	0
ENSG00000181513.14	ACBD4	protein_coding	+	5.76	5.04	Speckle	9.46	7.61	Speckle	67.1906	724.949	30.3486	330.292
ENSG00000181518.4	OR8D4	protein_coding	+	0	0	Interior_Act3	0	0	Lamina	0	0	0	0
ENSG00000181523.12	SGSH	protein_coding	-	10.52	9.2	Speckle	26.58	21.39	Speckle	113.515	93.814	7.94149	20.4671
ENSG00000181541.5	MAB21L2	protein_coding	+	0.02	0.02	Interior_Act3	0	0	Interior_Act3	0	0	0	0
ENSG00000181544.14	FANCB	protein_coding	-	7.43	6.51	Lamina	1.59	1.28	Interior_Act3	0	43.045	0	11.6182
ENSG00000181552.3	EDDM3B	protein_coding	+	0	0	Interior_Act2	0	0	Interior_Act2	0	0	0	0
ENSG00000181555.20	SETD2	protein_coding	-	24.88	21.78	Speckle	13.8	11.11	Speckle	79.1839	505.393	30.5095	310.018
ENSG00000181562.4	EDDM3A	protein_coding	+	0	0	Interior_Act2	0	0	Interior_Act2	0	0	0	0
ENSG00000181577.15	C6orf223	protein_coding	+	1.14	1	Speckle	0	0	Speckle	55.7127	91.6	90.0486	37.1399
ENSG00000181585.4	TMIE	protein_coding	+	0.36	0.32	Speckle	0.06	0.05	Interior_Repr1	9.71619	28.1206	7.37984	2.5813
ENSG00000181588.16	MEX3D	protein_coding	-	42.31	37.02	Speckle	6.9	5.56	Speckle	99.0307	87.7052	47.9452	23.4879
ENSG00000181609.5	OR52D1	protein_coding	+	0	0	Near_Lm2	0	0	Interior_Repr2	0	0	0	0
ENSG00000181610.12	MRPS23	protein_coding	-	32.44	28.39	Interior_Act1	20.24	16.29	Interior_Repr1	284.327	397.337	84.9745	125.319
ENSG00000181616.9	OR52H1	protein_coding	-	0.05	0.04	Interior_Repr2	0.29	0.23	Interior_Repr2	0.634987	10.6648	0.00208095	6.89714
ENSG00000181617.5	FDCSP	protein_coding	+	0	0	Lamina	0	0	Lamina	0	0	0	0
ENSG00000181619.11	GPR135	protein_coding	-	0.59	0.52	Near_Lm2	5.59	4.5	Interior_Act2	217.142	0	27.1641	0
ENSG00000181625.17	SLX1B	protein_coding	+	25.71	22.5	Interior_Act2	10.17	8.19	Speckle	0	0	0	0
ENSG00000181626.11	ANKRD62	protein_coding	+	0	0	Interior_Act2	0	0	Near_Lm1	1.29943	0	0.271331	0
ENSG00000181631.6	P2RY13	protein_coding	-	0	0	Interior_Act3	0	0	Interior_Repr2	1.84923	4.0988	0.00385873	4.30971
ENSG00000181634.7	TNFSF15	protein_coding	-	0.09	0.08	Interior_Act3	0.23	0.18	Interior_Act1	0	23.1279	0	16.353
ENSG00000181638.17	ZFP41	protein_coding	+	11.61	10.16	Speckle	3.77	3.03	Interior_Repr1	3.03259	65.7331	2.43421	41.1384
ENSG00000181649.6	PHLDA2	protein_coding	-	2.81	2.46	Speckle	74.93	60.31	Speckle	103.152	243.053	146.095	122.339
ENSG00000181652.19	ATG9B	protein_coding	-	1.21	1.06	Speckle	0.19	0.15	Interior_Repr1	58.5681	104.71	7.89462	36.5327
ENSG00000181656.6	GPR88	protein_coding	+	0	0	Interior_Act3	0.02	0.02	Interior_Repr2	0	11.5981	0	5.73741
ENSG00000181666.17	HKR1	protein_coding	+	21.26	18.6	Near_Lm1	33.76	27.17	Interior_Repr1	1146.29	713.809	386.253	170.439
ENSG00000181690.7	PLAG1	protein_coding	-	7.09	6.21	Interior_Repr1	7.88	6.34	Interior_Repr2	16.3606	51.356	37.7451	54.8311
ENSG00000181693.8	OR8H1	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm2	0	0	0	0
ENSG00000181698.4	OR5T1	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm2	0	0	0	0
ENSG00000181704.11	YIPF6	protein_coding	+	18.33	16.04	Interior_Act2	7.62	6.14	Interior_Act1	26.2327	19.186	3.81581	1.51733
ENSG00000181718.6	OR5T2	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm2	0	0	0	0
ENSG00000181722.16	ZBTB20	protein_coding	-	0.7	0.61	Lamina	0.58	0.46	Interior_Act3	6.69793	332.508	7.68888	323.71
ENSG00000181733.3	OR2Z1	protein_coding	+	0	0	Interior_Act2	0	0	Near_Lm1	0	0	0	0
ENSG00000181744.8	C3orf58	protein_coding	+	15.4	13.47	Lamina	3.42	2.75	Lamina	17.0474	60.321	4.95409	18.0501
ENSG00000181751.9	C5orf30	protein_coding	+	10.33	9.04	Lamina	13.51	10.87	Interior_Act3	99.3178	552.407	23.4006	335.011
ENSG00000181752.3	OR8K5	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm2	0	0	0	0
ENSG00000181754.6	AMIGO1	protein_coding	-	1.44	1.26	Speckle	1.79	1.44	Speckle	31.0257	0	13.526	0
ENSG00000181761.5	OR8H3	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm2	0	0	0	0
ENSG00000181767.3	OR8H2	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm2	0	0	0	0
ENSG00000181773.6	GPR3	protein_coding	+	5.32	4.66	Speckle	0.9	0.72	Speckle	168.057	162.939	85.8898	87.9163
ENSG00000181778.4	TMEM252	protein_coding	-	0	0	Near_Lm1	0	0	Interior_Repr2	0	0	0	0
ENSG00000181781.9	ODF3L2	protein_coding	-	0.11	0.1	Speckle	0.25	0.2	Speckle	0	0	0	0
ENSG00000181785.2	OR5AS1	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm2	0	0	0	0
ENSG00000181786.4	ACTL9	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2	1.88685	0	0.00519291	0
ENSG00000181788.3	SIAH2	protein_coding	-	12.81	11.21	Interior_Act3	12.84	10.33	Interior_Repr2	71.0867	90.9933	65.0157	34.5368
ENSG00000181789.14	COPG1	protein_coding	+	57.12	49.98	Speckle	143.84	115.76	Speckle	396.254	720.385	141.522	198.227
ENSG00000181790.11	ADGRB1	protein_coding	+	5.47	4.79	Interior_Act2	0.02	0.01	Interior_Repr1	51.3648	11.151	27.2165	4.13399
ENSG00000181803.3	OR6S1	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2	41.1486	0	8.57385	0
ENSG00000181804.14	SLC9A9	protein_coding	-	0.57	0.5	Lamina	0	0	Lamina	0	0	0	0
ENSG00000181817.5	LSM10	protein_coding	-	31.95	27.96	Speckle	43.75	35.21	Speckle	77.1518	64.6905	49.714	31.6606
ENSG00000181826.9	RELL1	protein_coding	-	7.58	6.63	Interior_Repr1	3.21	2.58	Interior_Repr1	0	64.934	0	16.6155
ENSG00000181827.14	RFX7	protein_coding	-	21.98	19.23	Interior_Repr1	6.32	5.08	Interior_Act3	15.2848	42.7767	11.6212	17.5009
ENSG00000181830.8	SLC35C1	protein_coding	+	5.67	4.96	Speckle	16.24	13.07	Interior_Act2	0	25.0274	0	10.191
ENSG00000181847.11	TIGIT	protein_coding	+	0	0	Interior_Act3	0.03	0.02	Interior_Act3	13.8417	22.8732	8.33366	10.0817
ENSG00000181852.17	RNF41	protein_coding	-	29.81	26.09	Speckle	48.64	39.14	Speckle	908.311	3089.38	412.33	2839.9
ENSG00000181856.14	SLC2A4	protein_coding	+	3.07	2.68	Speckle	0	0	Speckle	979.877	95.3246	267.919	27.3872
ENSG00000181867.2	FTMT	protein_coding	+	0	0	Lamina	0	0	Lamina	0	0	0	0
ENSG00000181873.12	IBA57	protein_coding	+	3.16	2.76	Interior_Act2	0.45	0.36	Interior_Repr1	123.786	61.3433	56.7418	16.0259
ENSG00000181885.18	CLDN7	protein_coding	-	63.75	55.78	Speckle	0.2	0.16	Speckle	857.784	0	246.084	0
ENSG00000181894.14	ZNF329	protein_coding	-	6.01	5.26	Interior_Act2	3.83	3.08	Interior_Repr1	918.684	325.71	199.514	32.3198
ENSG00000181896.11	ZNF101	protein_coding	+	27.32	23.91	Speckle	3.76	3.02	Interior_Act2	659.586	69.7951	299.568	14.2815
ENSG00000181903.5	OR4C6	protein_coding	+	0	0	Speckle	0	0	Speckle	0	0	0	0
ENSG00000181904.8	C5orf24	protein_coding	+	10.83	9.48	Interior_Act1	14.2	11.43	Interior_Act1	189.809	227.985	130.858	107.311
ENSG00000181915.4	ADO	protein_coding	+	14.97	13.1	Near_Lm2	8.21	6.61	Interior_Act3	91.1642	398.91	8.89316	112.053
ENSG00000181924.6	COA4	protein_coding	-	94.77	82.93	Speckle	36.88	29.68	Speckle	703.075	0	82.6825	0
ENSG00000181927.3	OR4P4	protein_coding	+	0	0	Speckle	0	0	Speckle	0	0	0	0
ENSG00000181929.12	PRKAG1	protein_coding	-	20.7	18.12	Speckle	64.55	51.95	Speckle	409.038	71.9199	138.137	8.57241
ENSG00000181938.13	GINS3	protein_coding	+	8.29	7.25	Interior_Act1	0.91	0.73	Interior_Repr1	45.6268	0	12.8369	0
ENSG00000181939.3	OR4C15	protein_coding	+	0	0	Speckle	0	0	Speckle	0	0	0	0
ENSG00000181958.4	OR4A15	protein_coding	+	0	0	Speckle	0	0	Speckle	0	0	0	0
ENSG00000181961.4	OR4A16	protein_coding	+	0	0	Speckle	0	0	Speckle	0	0	0	0
ENSG00000181963.5	OR52K2	protein_coding	+	0	0	Interior_Repr2	0	0	Interior_Repr2	0	0	0	0
ENSG00000181965.5	NEUROG1	protein_coding	-	0.03	0.03	Interior_Repr1	0	0	Interior_Repr2	33.9594	0	15.9356	0
ENSG00000181982.18	CCDC149	protein_coding	-	3.02	2.64	Interior_Act1	7.04	5.67	Interior_Repr1	31.5924	338.179	71.2125	225.129
ENSG00000181991.15	MRPS11	protein_coding	+	22.25	19.47	Interior_Repr2	39.04	31.42	Interior_Repr1	71.4534	151.609	36.2377	51.7875
ENSG00000182004.12	SNRPE	protein_coding	+	247.77	216.82	Speckle	49.84	40.11	Interior_Act1	773.126	245.947	170.617	88.6076
ENSG00000182010.10	RTKN2	protein_coding	-	13.19	11.54	Lamina	16.74	13.47	Interior_Act3	0	100.585	0	47.0219
ENSG00000182013.17	PNMA8A	protein_coding	-	12.25	10.72	Speckle	2.13	1.71	Speckle	8.81026	44.5438	1.56054	11.5036
ENSG00000182022.17	CHST15	protein_coding	-	4.88	4.27	Interior_Act1	2.37	1.9	Interior_Repr1	110.182	104.403	35.8511	67.9779
ENSG00000182035.11	ADIG	protein_coding	+	0	0	Speckle	0	0	Interior_Act2	0	0	0	0
ENSG00000182040.8	USH1G	protein_coding	-	0.85	0.74	Speckle	0	0	Speckle	40.474	16.2228	18.3722	3.46907
ENSG00000182050.13	MGAT4C	protein_coding	-	1.35	1.18	Lamina	0	0	Lamina	0	0	0	0
ENSG00000182053.12	TRIM49B	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm2	0	0	0	0
ENSG00000182054.9	IDH2	protein_coding	-	34.45	30.15	Interior_Act1	26.53	21.35	Speckle	147.25	108.68	71.5049	73.3637
ENSG00000182070.5	OR52A1	protein_coding	-	6.57	5.75	Near_Lm2	0	0	Interior_Repr2	0	0	0	0
ENSG00000182083.7	OR6B2	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Repr1	0	0	0	0
ENSG00000182087.13	TMEM259	protein_coding	-	75.32	65.91	Speckle	92	74.04	Speckle	16.9708	57.8048	15.6564	18.813
ENSG00000182093.15	WRB	protein_coding	+	17.36	15.2	Interior_Act2	18.79	15.12	Interior_Act2	179.341	318.799	97.7772	57.3616
ENSG00000182095.14	TNRC18	protein_coding	-	4.62	4.04	Speckle	30.94	24.9	Speckle	1314.59	3414.93	1297.93	3867.52
ENSG00000182103.4	FAM181B	protein_coding	-	0.2	0.18	Lamina	0	0	Interior_Repr2	51.096	0	16.8306	0
ENSG00000182107.6	TMEM30B	protein_coding	-	6.04	5.29	Interior_Repr1	0	0	Near_Lm1	127.5	86.1148	37.5526	7.62534
ENSG00000182108.10	DEXI	protein_coding	-	21.21	18.56	Speckle	18.21	14.65	Interior_Act2	0	0	0	0
ENSG00000182111.8	ZNF716	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm1	0	0	0	0
ENSG00000182117.5	NOP10	protein_coding	-	152.97	133.86	Near_Lm1	162.95	131.14	Interior_Act2	311.319	135.685	97.0922	74.308
ENSG00000182118.7	FAM89A	protein_coding	-	1.2	1.05	Interior_Act2	3.23	2.6	Interior_Repr2	0	22.6712	0	11.3112
ENSG00000182132.13	KCNIP1	protein_coding	+	0.28	0.24	Interior_Act1	0	0	Interior_Repr2	0.665428	0	0.001902	0
ENSG00000182134.15	TDRKH	protein_coding	-	14.01	12.26	Interior_Act2	0.34	0.27	Interior_Act1	209.705	0	46.985	0
ENSG00000182141.10	ZNF708	protein_coding	-	21.47	18.79	Near_Lm1	3.18	2.56	Interior_Repr1	145.213	28.677	292.159	2.25121
ENSG00000182149.20	IST1	protein_coding	+	133.19	116.55	Interior_Act1	71.92	57.88	Interior_Act1	660.152	702.827	132.091	139.964
ENSG00000182150.15	ERCC6L2	protein_coding	+	26.85	23.49	Interior_Act1	4.53	3.64	Interior_Repr2	106.506	136.607	33.3822	63.8621
ENSG00000182154.7	MRPL41	protein_coding	+	25.33	22.17	Speckle	34.81	28.01	Speckle	49.2599	0	40.3857	0
ENSG00000182156.9	ENPP7	protein_coding	+	0	0	Speckle	0	0	Interior_Act2	0	0	0	0
ENSG00000182158.14	CREB3L2	protein_coding	-	25.95	22.71	Interior_Act3	12.11	9.75	Interior_Act1	57.822	2793.28	97.9138	2021.64
ENSG00000182162.10	P2RY8	protein_coding	-	0.05	0.04	Speckle	0.06	0.05	Speckle	0	0	0	0
ENSG00000182168.14	UNC5C	protein_coding	-	0.72	0.63	Lamina	0	0	Lamina	0.680263	0	0.11335	0
ENSG00000182170.3	MRGPRG	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2	5.21628	24.5613	5.91292	11.7171
ENSG00000182173.12	TSEN54	protein_coding	+	23.43	20.51	Speckle	10.22	8.22	Speckle	321.398	367.036	78.8274	125.987
ENSG00000182175.14	RGMA	protein_coding	-	21.39	18.72	Interior_Act1	0.43	0.35	Interior_Repr2	114.993	27.7274	54.3455	29.8905
ENSG00000182177.14	ASB18	protein_coding	-	0	0	Interior_Act1	0	0	Interior_Repr2	0	0	0	0
ENSG00000182179.12	UBA7	protein_coding	-	0.18	0.16	Speckle	31.57	25.41	Speckle	47.1336	33.2513	28.7189	9.24983
ENSG00000182180.13	MRPS16	protein_coding	-	66.85	58.5	Interior_Act1	34.26	27.58	Interior_Act1	183.489	0	77.6096	0
ENSG00000182183.14	SHISAL2A	protein_coding	+	0.4	0.35	Interior_Act1	0.21	0.17	Interior_Act1	101.83	0	80.1626	0
ENSG00000182185.18	RAD51B	protein_coding	+	7.99	7	Interior_Act1	2.31	1.86	Interior_Act1	60.1331	230.863	22.4555	80.7516
ENSG00000182187.3	CRYGB	protein_coding	-	0.18	0.16	Interior_Act3	0	0	Interior_Repr2	49.974	0	13.148	0
ENSG00000182195.7	LDOC1	protein_coding	-	28.15	24.63	Lamina	35.55	28.61	Interior_Repr2	0	0	0	0
ENSG00000182196.13	ARL6IP4	protein_coding	+	58.44	51.14	Speckle	91.13	73.34	Speckle	135.095	259.587	36.7844	113.727
ENSG00000182197.11	EXT1	protein_coding	-	17.21	15.06	Interior_Act3	190.25	153.11	Interior_Act3	504.951	1724.6	73.7436	503.437
ENSG00000182199.10	SHMT2	protein_coding	+	147.01	128.65	Speckle	122.63	98.69	Speckle	318.466	292.964	279.534	106.175
ENSG00000182208.13	MOB2	protein_coding	-	9.98	8.74	Interior_Act2	28.43	22.88	Speckle	1.1126	5.70749	0.704666	2.70016
ENSG00000182218.9	HHIPL1	protein_coding	+	1.38	1.21	Interior_Act1	0.41	0.33	Interior_Act2	0	0	0	0
ENSG00000182220.14	ATP6AP2	protein_coding	+	35.43	31.01	Interior_Act1	89.63	72.13	Interior_Act1	0	0	0	0
ENSG00000182223.7	ZAR1	protein_coding	+	0.42	0.37	Speckle	0	0	Speckle	0	4.85105	0	2.13416
ENSG00000182224.11	CYB5D1	protein_coding	+	9.69	8.48	Speckle	5.49	4.42	Speckle	729.043	845.755	181.179	320.447
ENSG00000182230.12	FAM153B	protein_coding	+	0	0	Interior_Act2	0	0	Interior_Repr1	0	0	0	0
ENSG00000182240.15	BACE2	protein_coding	+	4.37	3.82	Near_Lm1	6.57	5.28	Near_Lm1	5.54432	0	1.23485	0
ENSG00000182247.9	UBE2E2	protein_coding	+	30.94	27.07	Interior_Act3	20.36	16.39	Interior_Act3	4.90922	11.3542	0.00344152	2.07251
ENSG00000182253.14	SYNM	protein_coding	+	1.09	0.95	Interior_Repr1	1.43	1.15	Interior_Act1	28.1801	131.856	22.6867	58.0738
ENSG00000182255.6	KCNA4	protein_coding	-	0.02	0.02	Lamina	0	0	Lamina	0	0	0	0
ENSG00000182256.12	GABRG3	protein_coding	+	0.43	0.37	Near_Lm1	0	0	Near_Lm1	5.99054	0	4.07962	0
ENSG00000182257.7	PRR34	protein_coding	-	0	0	Interior_Act2	0.35	0.28	Speckle	0	382.642	0	161.627
ENSG00000182261.3	NLRP10	protein_coding	-	0.38	0.34	Interior_Repr2	0.19	0.15	Interior_Repr1	0	38.7618	0	63.1613
ENSG00000182263.13	FIGN	protein_coding	-	12.22	10.7	Interior_Act3	2.28	1.84	Interior_Repr2	259.854	60.3641	102.442	21.5928
ENSG00000182264.8	IZUMO1	protein_coding	-	0.97	0.85	Speckle	0	0	Speckle	385.527	41.4431	131.282	10.86
ENSG00000182271.12	TMIGD1	protein_coding	-	0	0	Speckle	0	0	Interior_Act1	1.78536	37.3884	14.7996	23.3104
ENSG00000182272.11	B4GALNT4	protein_coding	+	40.99	35.87	Speckle	2.46	1.98	Speckle	758.201	18.9294	676.617	6.19273
ENSG00000182287.14	AP1S2	protein_coding	-	127.41	111.49	Interior_Act1	3.85	3.1	Interior_Repr2	52.227	7.66825	6.57703	2.7212
ENSG00000182307.13	C8orf33	protein_coding	+	18.5	16.19	Interior_Act2	11.17	8.99	Interior_Act1	24.4434	0	7.44876	0
ENSG00000182308.6	DCAF4L1	protein_coding	+	0.08	0.07	Interior_Act1	0.11	0.09	Interior_Act2	0	0	0	0
ENSG00000182310.14	SPACA6	protein_coding	+	4.05	3.54	Interior_Act2	12.64	10.17	Interior_Act2	1032.73	1723.17	301.779	396.09
ENSG00000182315.9	MBD3L3	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2	0	0	0	0
ENSG00000182318.5	ZSCAN22	protein_coding	+	1.73	1.52	Speckle	0.72	0.58	Speckle	888.233	219.588	173.607	34.2312
ENSG00000182324.6	KCNJ14	protein_coding	+	0.48	0.42	Speckle	0.58	0.47	Speckle	11.4723	20.7294	30.6073	7.21639
ENSG00000182325.10	FBXL6	protein_coding	-	17.48	15.3	Speckle	16.01	12.88	Speckle	97.7026	139.902	25.7776	38.8804
ENSG00000182326.14	C1S	protein_coding	+	3.92	3.43	Speckle	216.65	174.36	Speckle	274.171	326.89	62.7204	209.875
ENSG00000182327.7	GLTPD2	protein_coding	+	0.1	0.09	Speckle	0	0	Speckle	136.248	113.102	81.8629	31.3186
ENSG00000182329.12	KIAA2012	protein_coding	+	0	0	Interior_Act1	0.15	0.12	Interior_Act1	1.87619	147.903	2.40517	58.1339
ENSG00000182330.10	PRAMEF8	protein_coding	-	0	0	Near_Lm1	0	0	Interior_Repr1	0	0	0	0
ENSG00000182333.14	LIPF	protein_coding	+	0	0	Lamina	0	0	Interior_Act3	0	0	0	0
ENSG00000182334.2	OR5P3	protein_coding	-	0	0	Interior_Repr2	0	0	Interior_Repr1	0	0	0	0
ENSG00000182346.19	DAOA	protein_coding	+	0	0	Lamina	0	0	Near_Lm2	0	0	0	0
ENSG00000182348.6	ZNF804B	protein_coding	+	0	0	Lamina	0	0	Lamina	0.0311255	0	0.00517107	0
ENSG00000182359.14	KBTBD3	protein_coding	-	3.3	2.89	Lamina	2.67	2.15	Interior_Repr2	173.899	11.6528	30.0835	12.7139
ENSG00000182362.13	YBEY	protein_coding	+	14.45	12.65	Speckle	17.46	14.05	Speckle	326.154	128.035	26.9423	40.5731
ENSG00000182372.9	CLN8	protein_coding	+	27.94	24.45	Interior_Act1	5.87	4.72	Interior_Repr1	1072.65	89.0554	374.466	46.7998
