gene_id	gene_name	gene_type	strand	TPM.H1	FPKM.H1	SPIN.H1	TPM.HFF	FPKM.HFF	SPIN.HFF
ENSG00000255346.9	NOX5	protein_coding	+	0	0	Speckle	1.06	0.85	Interior_Act2
ENSG00000255359.2	CCDC179	protein_coding	-	0	0	Lamina	0	0	Interior_Act3
ENSG00000255374.3	TAS2R43	protein_coding	-	0.1	0.09	Interior_Repr2	0	0	Interior_Act3
ENSG00000255378.1	PRR23D2	protein_coding	-	0.06	0.06	Interior_Repr2	0.06	0.05	Interior_Repr1
ENSG00000255393.2	OOSP4B	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm1
ENSG00000255398.2	HCAR3	protein_coding	-	0	0	Speckle	0	0	Speckle
ENSG00000255408.3	PCDHA3	protein_coding	+	0.36	0.32	Interior_Act1	0	0	Interior_Repr2
ENSG00000255423.1	EBLN2	protein_coding	+	2.04	1.79	Interior_Act1	3.88	3.12	Interior_Act1
ENSG00000255432.1	AP001458.2	protein_coding	-	1.62	1.41	Speckle	0	0	Speckle
ENSG00000255439.6	AC135050.2	protein_coding	-	0.45	0.39	Interior_Act2	0	0	Speckle
ENSG00000255501.2	CARD18	protein_coding	-	0	0	Lamina	0	0	Interior_Act3
ENSG00000255508.7	AP002990.1	protein_coding	-	0.63	0.56	Speckle	3.65	2.94	Speckle
ENSG00000255524.7	NPIPB8	protein_coding	+	0.15	0.13	Interior_Act2	1.79	1.44	Speckle
ENSG00000255526.6	NEDD8-MDP1	protein_coding	-	0.25	0.22	Interior_Act2	4.63	3.73	Interior_Act2
ENSG00000255529.8	POLR2M	protein_coding	+	29.59	25.89	Interior_Repr1	22.1	17.79	Interior_Repr1
ENSG00000255552.7	LY6G6E	protein_coding	-	0	0	Speckle	0	0	Speckle
ENSG00000255561.6	FDXACB1	protein_coding	-	1.26	1.1	Interior_Repr1	0.82	0.66	Interior_Act1
ENSG00000255582.1	OR10G2	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm1
ENSG00000255587.8	RAB44	protein_coding	+	0.01	0.01	Speckle	0.14	0.11	Speckle
ENSG00000255639.3	AC005833.1	protein_coding	+	11.74	10.28	Interior_Act2	0.99	0.8	Near_Lm1
ENSG00000255641.1	AC068775.1	protein_coding	-	0	0	Interior_Repr2	0	0	Interior_Act3
ENSG00000255663.1	AP002373.1	protein_coding	+	0	0	Interior_Repr1	1.15	0.92	Interior_Repr2
ENSG00000255690.2	TRIL	protein_coding	-	2.95	2.58	Interior_Act1	0	0	Interior_Repr2
ENSG00000255713.2	OR4D2	protein_coding	+	0	0	Speckle	0	0	Near_Lm1
ENSG00000255730.5	AC011462.1	protein_coding	+	8.59	7.52	Interior_Act2	4.14	3.33	Interior_Act2
ENSG00000255767.1	AC108488.2	protein_coding	-	0	0	Interior_Act1	1.94	1.57	Interior_Act1
ENSG00000255804.2	OR6J1	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000255819.7	KLRC4-KLRK1	protein_coding	-	0	0	Interior_Repr2	0	0	Interior_Act3
ENSG00000255823.4	MTRNR2L8	protein_coding	-	0	0	Interior_Act1	0.07	0.06	Speckle
ENSG00000255833.1	TIFAB	protein_coding	-	0	0	Interior_Act1	0	0	Interior_Act1
ENSG00000255835.1	AL117348.2	protein_coding	-	0	0	Interior_Act1	0.08	0.07	Interior_Act1
ENSG00000255837.1	TAS2R20	protein_coding	-	0.38	0.33	Interior_Repr2	0.62	0.5	Interior_Act3
ENSG00000255855.2	KDM4F	protein_coding	+	0	0	Interior_Act3	0	0	Interior_Repr2
ENSG00000255863.2	AC073610.2	protein_coding	-	0.3	0.26	Speckle	0	0	Speckle
ENSG00000255872.3	AL138752.2	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000255974.7	CYP2A6	protein_coding	-	0.06	0.05	Interior_Act2	0	0	Interior_Act2
ENSG00000256029.6	SNHG28	protein_coding	-	0.19	0.16	Interior_Repr2	1.22	0.98	Interior_Act1
ENSG00000256043.2	CTSO	protein_coding	-	0.22	0.19	Lamina	3.86	3.11	Lamina
ENSG00000256045.2	MTRNR2L10	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm1
ENSG00000256053.7	APOPT1	protein_coding	+	19.05	16.67	Speckle	40.49	32.59	Speckle
ENSG00000256060.2	TRAPPC2B	protein_coding	+	4.67	4.09	Interior_Act2	9.1	7.32	Interior_Act1
ENSG00000256061.7	DNAAF4	protein_coding	-	1.22	1.07	Near_Lm2	1.62	1.3	Interior_Repr1
ENSG00000256087.6	ZNF432	protein_coding	-	4.46	3.9	Interior_Act2	12.05	9.7	Interior_Act1
ENSG00000256100.1	AP000721.1	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000256162.2	SMLR1	protein_coding	+	0	0	Interior_Act3	0	0	Interior_Act3
ENSG00000256188.3	TAS2R30	protein_coding	-	0.55	0.48	Interior_Repr2	0	0	Interior_Act3
ENSG00000256206.2	AC018523.2	protein_coding	-	0	0	Interior_Repr1	0.18	0.14	Interior_Act3
ENSG00000256222.2	MTRNR2L3	protein_coding	-	0.03	0.03	Interior_Act2	0	0	Near_Lm1
ENSG00000256223.5	ZNF10	protein_coding	+	6.39	5.59	Interior_Act2	12.62	10.16	Interior_Act1
ENSG00000256229.7	ZNF486	protein_coding	+	12.59	11.02	Near_Lm1	0.34	0.27	Near_Lm1
ENSG00000256235.2	SMIM3	protein_coding	+	5.58	4.89	Interior_Act1	24.56	19.77	Interior_Act1
ENSG00000256269.8	HMBS	protein_coding	+	37.21	32.56	Speckle	15	12.07	Speckle
ENSG00000256294.7	ZNF225	protein_coding	+	2.66	2.32	Near_Lm1	3.09	2.49	Interior_Act1
ENSG00000256349.1	AP002748.4	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000256374.2	PPIAL4D	protein_coding	-	0	0	Near_Lm1	0	0	Interior_Act2
ENSG00000256394.2	ASIC5	protein_coding	-	0	0	Lamina	0	0	Lamina
ENSG00000256407.2	AL357673.1	protein_coding	-	0	0	Interior_Act1	0	0	Interior_Act1
ENSG00000256436.1	TAS2R31	protein_coding	-	0.73	0.64	Interior_Repr2	0	0	Interior_Act3
ENSG00000256453.1	DND1	protein_coding	-	0.22	0.2	Interior_Act1	1.28	1.03	Interior_Act1
ENSG00000256463.8	SALL3	protein_coding	+	24.9	21.79	Interior_Repr1	0	0	Near_Lm1
ENSG00000256500.5	AL139300.1	protein_coding	+	0	0	Speckle	10.87	8.75	Speckle
ENSG00000256514.1	AP003419.1	protein_coding	-	0	0	Speckle	13.13	10.57	Speckle
ENSG00000256525.6	POLG2	protein_coding	-	18.42	16.12	Speckle	10.13	8.15	Speckle
ENSG00000256537.4	SMIM10L1	protein_coding	+	7.65	6.69	Interior_Repr2	5.75	4.63	Interior_Act3
ENSG00000256566.1	AL049650.1	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000256574.7	OR13A1	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm2
ENSG00000256591.5	AP003108.2	protein_coding	+	21.89	19.16	Speckle	29.22	23.52	Speckle
ENSG00000256618.2	MTRNR2L1	protein_coding	+	0	0	Near_Lm1	0.06	0.05	Near_Lm1
ENSG00000256646.7	AC010132.3	protein_coding	-	4.11	3.59	Interior_Act1	15.41	12.4	Interior_Act2
ENSG00000256660.5	CLEC12B	protein_coding	+	0	0	Interior_Repr2	0.28	0.23	Interior_Act3
ENSG00000256671.6	LIMS4	protein_coding	-	0	0	Interior_Act2	2.48	1.99	Interior_Act2
ENSG00000256683.6	ZNF350	protein_coding	-	2.82	2.47	Interior_Act2	4.03	3.24	Interior_Act1
ENSG00000256713.7	PGA5	protein_coding	+	0.36	0.31	Interior_Act2	0	0	Speckle
ENSG00000256762.1	STH	protein_coding	+	0.14	0.12	Speckle	0	0	Speckle
ENSG00000256771.3	ZNF253	protein_coding	+	34.34	30.05	Speckle	1.3	1.05	Near_Lm1
ENSG00000256797.1	KLRF2	protein_coding	+	0	0	Interior_Repr2	0	0	Near_Lm2
ENSG00000256806.5	C17orf100	protein_coding	+	1.52	1.33	Speckle	2.05	1.65	Interior_Act2
ENSG00000256812.1	CAPNS2	protein_coding	+	0	0	Near_Lm1	0.5	0.4	Near_Lm1
ENSG00000256825.4	AC026786.1	protein_coding	+	0	0	Interior_Act2	0	0	Interior_Act1
ENSG00000256861.1	AC048338.1	protein_coding	-	0	0	Speckle	0	0	Speckle
ENSG00000256870.2	SLC5A8	protein_coding	-	0.06	0.05	Interior_Act3	0	0	Interior_Repr2
ENSG00000256892.2	MTRNR2L7	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm2
ENSG00000256950.2	AC069503.2	protein_coding	+	0.24	0.21	Speckle	0.17	0.14	Speckle
ENSG00000256966.6	AL513165.2	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000256977.12	LIMS3	protein_coding	+	1.47	1.29	Interior_Act2	1.86	1.49	Interior_Act2
ENSG00000256980.4	KHDC1L	protein_coding	-	0	0	Interior_Repr1	0	0	Interior_Act1
ENSG00000257008.6	GPR142	protein_coding	+	0	0	Speckle	0	0	Interior_Repr1
ENSG00000257017.8	HP	protein_coding	+	0	0	Interior_Act1	0.32	0.26	Interior_Repr1
ENSG00000257046.5	AC011604.2	protein_coding	+	0	0	Lamina	0	0	Near_Lm2
ENSG00000257057.2	C11orf97	protein_coding	+	0	0	Interior_Act3	0	0	Interior_Act3
ENSG00000257062.6	AC022335.1	protein_coding	+	0	0	Lamina	0	0	Near_Lm2
ENSG00000257065.1	AL049844.1	protein_coding	+	0	0	Interior_Act3	0	0	Interior_Act3
ENSG00000257093.6	KIAA1147	protein_coding	-	14.38	12.58	Interior_Act3	1.62	1.31	Interior_Repr2
ENSG00000257103.8	LSM14A	protein_coding	+	104.48	91.43	Interior_Act2	32.35	26.03	Interior_Act2
ENSG00000257108.1	NHLRC4	protein_coding	+	0.41	0.36	Speckle	0.13	0.11	Speckle
ENSG00000257115.1	OR11H12	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm1
ENSG00000257138.1	TAS2R38	protein_coding	-	0	0	Interior_Act3	0	0	Interior_Repr2
ENSG00000257184.3	AC004080.3	protein_coding	-	0	0	Interior_Act1	0	0	Interior_Repr1
ENSG00000257207.5	AC112229.3	protein_coding	-	0	0	Interior_Act2	0.24	0.19	Interior_Act2
ENSG00000257218.5	GATC	protein_coding	+	16.33	14.29	Speckle	8.21	6.61	Speckle
ENSG00000257315.2	ZBED6	protein_coding	+	13.91	12.17	Speckle	5.45	4.39	Interior_Act1
ENSG00000257335.8	MGAM	protein_coding	+	0.03	0.03	Interior_Act3	0.05	0.04	Interior_Repr2
ENSG00000257341.5	AL928654.3	protein_coding	+	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000257355.1	AC008770.1	protein_coding	-	0	0	Interior_Act2	0.24	0.19	Interior_Act1
ENSG00000257365.7	FNTB	protein_coding	+	8.61	7.53	Interior_Act1	13.97	11.24	Interior_Act2
ENSG00000257390.5	AC023055.1	protein_coding	-	1.04	0.91	Speckle	0.54	0.43	Speckle
ENSG00000257411.1	AC034102.2	protein_coding	+	0	0	Speckle	7.81	6.28	Speckle
ENSG00000257446.3	ZNF878	protein_coding	-	4.89	4.28	Interior_Act2	0	0	Interior_Act1
ENSG00000257524.6	AL157935.2	protein_coding	-	1.18	1.04	Speckle	17.09	13.75	Speckle
ENSG00000257529.5	RPL36A-HNRNPH2	protein_coding	+	13.31	11.65	Interior_Repr2	0	0	Interior_Repr1
ENSG00000257591.5	ZNF625	protein_coding	-	14.37	12.58	Interior_Act2	3.18	2.56	Interior_Act1
ENSG00000257594.3	GALNT4	protein_coding	-	1.75	1.53	Interior_Act3	0.98	0.78	Interior_Act3
ENSG00000257704.3	INAFM1	protein_coding	+	1.83	1.6	Speckle	17.56	14.13	Speckle
ENSG00000257727.5	CNPY2	protein_coding	-	108.93	95.33	Speckle	158.29	127.39	Speckle
ENSG00000257743.8	MGAM2	protein_coding	+	0.01	0.01	Interior_Act3	0	0	Interior_Repr2
ENSG00000257767.2	AC002996.1	protein_coding	+	1.63	1.43	Speckle	8.81	7.09	Interior_Act1
ENSG00000257921.5	AC025165.3	protein_coding	+	0.34	0.3	Interior_Act1	1.49	1.2	Speckle
ENSG00000257923.10	CUX1	protein_coding	+	35.39	30.97	Speckle	46.69	37.57	Speckle
ENSG00000257949.6	TEN1	protein_coding	+	8.54	7.48	Speckle	12.4	9.98	Speckle
ENSG00000257950.3	P2RX5-TAX1BP3	protein_coding	-	0.08	0.07	Speckle	0.06	0.05	Speckle
ENSG00000257987.5	TEX49	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000258052.1	AC025263.2	protein_coding	+	0	0	Interior_Act3	0	0	Near_Lm2
ENSG00000258064.1	AC073612.1	protein_coding	+	1.82	1.59	Interior_Act3	0	0	Interior_Act3
ENSG00000258083.2	OR9A4	protein_coding	+	0	0	Interior_Act3	0	0	Interior_Repr2
ENSG00000258102.3	MAP1LC3B2	protein_coding	+	0.78	0.69	Speckle	0.2	0.16	Interior_Act1
ENSG00000258223.6	PRSS58	protein_coding	-	0	0	Interior_Act3	0	0	Interior_Repr2
ENSG00000258227.6	CLEC5A	protein_coding	-	0	0	Interior_Act3	0	0	Interior_Repr2
ENSG00000258289.8	CHURC1	protein_coding	+	26.97	23.6	Interior_Act1	29.47	23.72	Interior_Act2
ENSG00000258311.5	BLOC1S1-RDH5	protein_coding	+	0.87	0.76	Interior_Act2	3.94	3.17	Interior_Act2
ENSG00000258315.5	C17orf49	protein_coding	+	42.64	37.31	Speckle	39.95	32.15	Interior_Act2
ENSG00000258366.8	RTEL1	protein_coding	+	19.91	17.43	Speckle	9.7	7.81	Speckle
ENSG00000258388.7	PPT2-EGFL8	protein_coding	+	1.33	1.16	Speckle	1.48	1.19	Interior_Act2
ENSG00000258405.9	ZNF578	protein_coding	+	2.27	1.99	Interior_Act2	0	0	Interior_Repr1
ENSG00000258417.3	AC100868.1	protein_coding	-	1.16	1.02	Interior_Act3	0	0	Interior_Repr2
ENSG00000258429.1	PDF	protein_coding	-	12.83	11.23	Speckle	6.7	5.39	Speckle
ENSG00000258436.1	RNASE12	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000258453.3	OR11H2	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm1
ENSG00000258461.5	AC012651.1	protein_coding	+	0.22	0.19	Speckle	4.08	3.29	Speckle
ENSG00000258465.7	AL139011.2	protein_coding	-	0	0	Interior_Act1	0.13	0.11	Interior_Act1
ENSG00000258466.5	AL049779.1	protein_coding	-	0.36	0.32	Interior_Act1	0	0	Interior_Act2
ENSG00000258472.8	AC005726.1	protein_coding	-	4.38	3.83	Interior_Act2	2.66	2.14	Speckle
ENSG00000258484.3	SPESP1	protein_coding	+	0	0	Speckle	3.09	2.49	Interior_Act2
ENSG00000258529.5	AP001781.2	protein_coding	-	0.33	0.29	Interior_Repr1	0	0	Interior_Act1
ENSG00000258539.1	AC068896.1	protein_coding	-	0.14	0.12	Interior_Act1	0.07	0.06	Interior_Act1
ENSG00000258555.6	SPECC1L-ADORA2A	protein_coding	+	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000258588.3	TRIM6-TRIM34	protein_coding	+	0.47	0.41	Interior_Repr2	0	0	Interior_Repr2
ENSG00000258643.5	BCL2L2-PABPN1	protein_coding	+	7.29	6.38	Interior_Act2	15.54	12.51	Interior_Act2
ENSG00000258644.5	SYNJ2BP-COX16	protein_coding	-	12.39	10.84	Interior_Act1	6.39	5.15	Near_Lm1
ENSG00000258653.3	AC005520.1	protein_coding	+	0.47	0.41	Speckle	0.35	0.29	Speckle
ENSG00000258659.6	TRIM34	protein_coding	+	0.41	0.36	Interior_Repr2	3.22	2.59	Interior_Repr2
ENSG00000258674.5	AC011448.1	protein_coding	+	2.45	2.15	Speckle	4.54	3.66	Speckle
ENSG00000258677.2	AC022826.2	protein_coding	-	6.06	5.31	Interior_Act3	0	0	Interior_Act1
ENSG00000258691.1	AL355102.2	protein_coding	+	0.06	0.05	Interior_Act2	2.51	2.02	Interior_Repr1
ENSG00000258713.2	C20orf141	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000258724.1	PINX1	protein_coding	-	0.09	0.08	Interior_Act1	0.11	0.09	Near_Lm1
ENSG00000258728.1	AL162231.3	protein_coding	+	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000258790.1	AL121594.1	protein_coding	+	0.73	0.64	Interior_Repr1	2.68	2.16	Interior_Act2
ENSG00000258817.1	OR4C13	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm2
ENSG00000258818.3	RNASE4	protein_coding	+	0.33	0.29	Interior_Act2	9.96	8.01	Interior_Act2
ENSG00000258830.1	AC137834.1	protein_coding	-	0	0	Speckle	0.17	0.14	Speckle
ENSG00000258839.3	MC1R	protein_coding	+	1.19	1.04	Speckle	4.94	3.98	Speckle
ENSG00000258864.1	AC008575.1	protein_coding	+	0	0	Interior_Act3	0.71	0.57	Interior_Act1
ENSG00000258873.2	DUXA	protein_coding	-	0	0	Near_Lm1	0	0	Interior_Repr1
ENSG00000258881.6	AC007040.2	protein_coding	-	0	0	Interior_Act1	0	0	Interior_Repr1
ENSG00000258890.6	CEP95	protein_coding	+	27.63	24.18	Speckle	31.25	25.15	Speckle
ENSG00000258947.6	TUBB3	protein_coding	+	147.86	129.39	Speckle	67.66	54.45	Speckle
ENSG00000258973.1	AL096870.1	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000258984.5	UBE2F-SCLY	protein_coding	+	0	0	Speckle	0.15	0.12	Interior_Act1
ENSG00000258986.6	TMEM179	protein_coding	-	1.54	1.35	Interior_Act2	0	0	Interior_Act2
ENSG00000258989.1	AL355916.2	protein_coding	+	0	0	Interior_Repr1	0.11	0.09	Interior_Act2
ENSG00000259024.6	TVP23C-CDRT4	protein_coding	-	4.69	4.1	Interior_Act2	3.21	2.59	Interior_Act2
ENSG00000259030.7	FPGT-TNNI3K	protein_coding	+	0.14	0.12	Lamina	0.18	0.14	Lamina
ENSG00000259040.5	BLOC1S5-TXNDC5	protein_coding	-	1.02	0.89	Interior_Act3	0	0	Interior_Repr1
ENSG00000259060.7	AL163195.3	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000259066.5	AL110118.2	protein_coding	+	0.35	0.31	Interior_Act2	0	0	Interior_Repr1
ENSG00000259075.6	POC1B-GALNT4	protein_coding	-	0.44	0.38	Interior_Act3	0	0	Interior_Act3
ENSG00000259112.2	NDUFC2-KCTD14	protein_coding	-	6.16	5.39	Interior_Act1	0	0	Interior_Act1
ENSG00000259120.2	SMIM6	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000259132.1	AL132780.3	protein_coding	-	3.79	3.32	Interior_Act2	1.66	1.33	Interior_Act2
ENSG00000259164.1	AC007375.1	protein_coding	+	0	0	Interior_Act1	0	0	Interior_Act2
ENSG00000259171.1	AL163636.2	protein_coding	+	0.86	0.76	Interior_Act2	0	0	Interior_Act2
ENSG00000259207.7	ITGB3	protein_coding	+	0.05	0.04	Speckle	0.28	0.23	Speckle
ENSG00000259224.2	SLC35G6	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000259288.6	BUB1B-PAK6	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000259305.6	ZHX1-C8orf76	protein_coding	-	1.78	1.56	Interior_Act1	2.48	1.99	Interior_Act1
ENSG00000259316.11	AC087632.1	protein_coding	-	26.93	23.56	Speckle	9.7	7.81	Interior_Act1
ENSG00000259330.2	INAFM2	protein_coding	+	18.82	16.47	Speckle	8.66	6.97	Speckle
ENSG00000259332.3	ST20-MTHFS	protein_coding	-	2.21	1.94	Interior_Act2	6.3	5.07	Near_Lm1
ENSG00000259371.2	AL136295.3	protein_coding	+	0.17	0.15	Interior_Act2	0	0	Interior_Act2
ENSG00000259384.6	GH1	protein_coding	-	0.12	0.1	Speckle	0	0	Speckle
ENSG00000259399.1	TGIF2-RAB5IF	protein_coding	+	2.15	1.88	Speckle	0	0	Speckle
ENSG00000259417.2	CTXND1	protein_coding	-	0.01	0.01	Interior_Act2	0	0	Interior_Act2
ENSG00000259431.5	THTPA	protein_coding	+	8.93	7.81	Interior_Act2	9.78	7.87	Interior_Act2
ENSG00000259494.1	MRPL46	protein_coding	-	13.18	11.53	Interior_Repr2	9.83	7.91	Interior_Repr1
ENSG00000259511.2	UBE2Q2L	protein_coding	+	0.14	0.12	Interior_Repr2	1.3	1.05	Interior_Repr1
ENSG00000259522.3	AL136295.4	protein_coding	-	0.14	0.12	Interior_Act2	0.99	0.8	Interior_Act2
ENSG00000259529.1	AL136295.5	protein_coding	+	1.41	1.24	Interior_Act2	2.01	1.62	Interior_Act2
ENSG00000259571.1	BLID	protein_coding	-	0	0	Interior_Act3	0	0	Interior_Act3
ENSG00000259680.5	AC136428.1	protein_coding	-	0	0	Near_Lm1	0	0	Near_Lm1
ENSG00000259753.1	AC068234.1	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000259784.1	AC093525.1	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000259803.6	SLC22A31	protein_coding	-	5.7	4.99	Speckle	0	0	Speckle
ENSG00000259823.5	LYPD8	protein_coding	-	0	0	Interior_Repr2	0.08	0.06	Interior_Repr2
ENSG00000259900.5	AC026464.1	protein_coding	-	0.15	0.13	Speckle	0.24	0.2	Speckle
ENSG00000259916.1	AL845331.2	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000259956.1	RBM15B	protein_coding	+	31.71	27.75	Interior_Act2	10.37	8.35	Interior_Repr1
ENSG00000260001.6	TGFBR3L	protein_coding	+	2	1.75	Speckle	9.02	7.26	Interior_Act2
ENSG00000260007.3	AC107871.1	protein_coding	-	8.29	7.25	Speckle	0.67	0.54	Interior_Act1
ENSG00000260027.4	HOXB7	protein_coding	-	0	0	Speckle	0	0	Interior_Act2
ENSG00000260092.1	AC009163.2	protein_coding	-	0.13	0.12	Interior_Act1	0	0	Interior_Act1
ENSG00000260097.2	SPDYE6	protein_coding	-	0.03	0.03	Speckle	0	0	Speckle
ENSG00000260170.1	AC090527.2	protein_coding	+	0	0	Near_Lm1	0	0	Interior_Act2
ENSG00000260220.6	CCDC187	protein_coding	-	0.03	0.02	Speckle	0.01	0.01	Speckle
ENSG00000260230.3	FRRS1L	protein_coding	-	1.16	1.01	Interior_Act3	0	0	Interior_Repr2
ENSG00000260234.5	AC020636.2	protein_coding	-	0	0	Interior_Act3	0	0	Interior_Repr2
ENSG00000260238.6	PMF1-BGLAP	protein_coding	+	6.31	5.52	Speckle	5.06	4.07	Speckle
ENSG00000260272.1	AC093525.2	protein_coding	+	0	0	Speckle	0.22	0.18	Speckle
ENSG00000260286.3	ARMH2	protein_coding	-	0	0	Interior_Act1	0	0	Interior_Act3
ENSG00000260287.4	TBC1D3G	protein_coding	+	0	0	Interior_Act2	0	0	Near_Lm1
ENSG00000260300.5	AC009119.2	protein_coding	+	2.19	1.92	Interior_Act1	0	0	Interior_Repr1
ENSG00000260314.2	MRC1	protein_coding	+	0.03	0.02	Near_Lm2	0	0	Interior_Repr2
ENSG00000260325.1	HSPB9	protein_coding	+	0.16	0.14	Speckle	0	0	Speckle
ENSG00000260342.2	AC138811.2	protein_coding	-	7.36	6.44	Interior_Act2	0.32	0.26	Interior_Repr1
ENSG00000260371.1	AC026464.3	protein_coding	-	0	0	Speckle	0	0	Speckle
ENSG00000260428.2	SCX	protein_coding	+	1.6	1.4	Speckle	2.57	2.07	Speckle
ENSG00000260456.6	C16orf95	protein_coding	-	2.89	2.53	Interior_Act2	4.52	3.64	Speckle
ENSG00000260458.3	KCNJ18	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm1
ENSG00000260537.2	AC012184.2	protein_coding	+	2.83	2.47	Speckle	0.85	0.69	Speckle
ENSG00000260548.1	AL035425.2	protein_coding	-	2.81	2.46	Interior_Act3	0	0	Lamina
ENSG00000260596.5	DUX4	protein_coding	+	0	0	Near_Lm1	0	0	Near_Lm1
ENSG00000260643.2	AC092718.3	protein_coding	-	1.32	1.15	Interior_Repr1	3.39	2.73	Interior_Repr1
ENSG00000260691.5	ANKRD20A1	protein_coding	+	0.01	0.01	Near_Lm1	0	0	Near_Lm1
ENSG00000260729.1	AC009690.1	protein_coding	-	0	0	Interior_Act2	1.16	0.94	Interior_Act1
ENSG00000260734.5	TLE7	protein_coding	-	0.03	0.03	Interior_Act1	0	0	Interior_Repr1
ENSG00000260802.1	SERTM2	protein_coding	+	0.31	0.27	Interior_Act3	0	0	Interior_Repr2
ENSG00000260836.2	AC245033.1	protein_coding	-	0	0	Interior_Act1	0.28	0.23	Interior_Repr1
ENSG00000260851.6	AC010542.3	protein_coding	-	0	0	Interior_Act1	0	0	Speckle
ENSG00000260861.6	AL049634.2	protein_coding	-	0	0	Interior_Act2	0	0	Interior_Act2
ENSG00000260869.1	AC002310.4	protein_coding	-	0	0	Interior_Act2	0	0	Speckle
ENSG00000260903.2	XKR7	protein_coding	+	0.94	0.83	Interior_Act2	0	0	Speckle
ENSG00000260914.3	AC026464.4	protein_coding	+	28.73	25.15	Speckle	12.29	9.89	Speckle
ENSG00000260916.7	CCPG1	protein_coding	-	7.1	6.21	Near_Lm2	44.01	35.42	Interior_Repr1
ENSG00000261052.5	SULT1A3	protein_coding	+	7.4	6.47	Interior_Act2	13.93	11.21	Speckle
ENSG00000261115.5	TMEM178B	protein_coding	+	9.74	8.52	Interior_Act1	0.61	0.49	Interior_Repr2
ENSG00000261130.5	AC140504.1	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000261147.1	AC091167.2	protein_coding	+	0.01	0.01	Interior_Act1	0.15	0.12	Speckle
ENSG00000261150.2	EPPK1	protein_coding	-	8.83	7.73	Speckle	0.1	0.08	Speckle
ENSG00000261210.7	CLEC19A	protein_coding	+	0.19	0.17	Interior_Act2	0	0	Near_Lm1
ENSG00000261221.3	ZNF865	protein_coding	+	7.3	6.38	Interior_Act2	7.85	6.31	Speckle
ENSG00000261236.7	BOP1	protein_coding	-	60.55	52.99	Speckle	21.61	17.39	Speckle
ENSG00000261247.1	GOLGA8T	protein_coding	+	0.54	0.48	Near_Lm1	0	0	Near_Lm1
ENSG00000261272.1	MUC22	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000261308.2	FIGNL2	protein_coding	-	3.48	3.05	Speckle	0	0	Speckle
ENSG00000261341.6	AC010325.1	protein_coding	-	0.27	0.23	Interior_Act2	0	0	Interior_Act2
ENSG00000261371.5	PECAM1	protein_coding	-	0.2	0.18	Speckle	0.01	0.01	Speckle
ENSG00000261408.7	TEN1-CDK3	protein_coding	+	1.93	1.69	Speckle	2.19	1.76	Speckle
ENSG00000261456.5	TUBB8	protein_coding	-	0.81	0.71	Near_Lm1	0.04	0.03	Interior_Act2
ENSG00000261459.1	AC002310.5	protein_coding	-	0	0	Interior_Act2	0	0	Speckle
ENSG00000261509.6	TP53TG3B	protein_coding	+	0	0	Speckle	0	0	Speckle
ENSG00000261582.1	AL121753.1	protein_coding	-	0	0	Speckle	0	0	Speckle
ENSG00000261587.2	TMEM249	protein_coding	-	1.11	0.97	Speckle	0.29	0.23	Speckle
ENSG00000261594.3	TPBGL	protein_coding	+	0.2	0.17	Speckle	0	0	Speckle
ENSG00000261609.6	GAN	protein_coding	+	12.81	11.21	Interior_Repr1	1.25	1.01	Interior_Repr1
ENSG00000261611.6	AC010547.4	protein_coding	-	0	0	Interior_Act1	0.25	0.2	Interior_Repr1
